fecha,dia_semana,categoria,producto,formato,venta
2023-03-28,martes,"Fruta y verdura",Arándanos,"Vaso 225 g",2
2023-03-28,martes,"Fruta y verdura",Paraguayo,"Pieza 130 g aprox.",15
2023-03-28,martes,"Fruta y verdura","Nectarina pulpa blanca","Pieza 170 g aprox.",27
2023-03-28,martes,"Fruta y verdura","Lechuga iceberg","Pieza 1 ud.",0
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla 4 estaciones","Paquete 250 g",11
2023-03-28,martes,"Fruta y verdura","Lechugas corazón romana","Paquete 2 ud.",8
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos","Paquete 100 g",21
2023-03-28,martes,"Fruta y verdura","Canónigos base para ensalada","Paquete 125 g",17
2023-03-28,martes,"Fruta y verdura","Lechuga iceberg base para ensalada","Paquete 250 g",23
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla gourmet","Paquete 175 g",25
2023-03-28,martes,"Fruta y verdura","Cogollos de lechuga","Paquete 3 ud.",26
2023-03-28,martes,"Fruta y verdura","Lechuga corazón romana","Paquete 1 ud.",10
2023-03-28,martes,"Fruta y verdura",Endibias,"Bandeja 450 g",21
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi","Paquete 175 g",9
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla gourmet maxi","Paquete 300 g",14
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla tierna","Paquete 150 g",22
2023-03-28,martes,"Fruta y verdura","Rúcula base para ensalada","Paquete 50 g",8
2023-03-28,martes,"Fruta y verdura","Cogollos corazón de lechuga","Paquete 6 ud.",20
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla primavera","Paquete 200 g",19
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula","Paquete 100 g",12
2023-03-28,martes,"Fruta y verdura","Ensalada mezcla fresca","Paquete 200 g",27
2023-03-28,martes,"Fruta y verdura","Lechuga hoja roble","Paquete 1 ud.",16
2023-03-28,martes,"Fruta y verdura","Escarola rizada base para ensalada","Paquete 150 g",18
2023-03-28,martes,"Fruta y verdura","Escarola rizada","Paquete 1 ud.",17
2023-03-28,martes,"Fruta y verdura","Espinaca baby base para ensalada","Paquete 100 g",4
2023-03-28,martes,"Fruta y verdura","Lechuga romana cortada","Paquete 200 g",25
2023-03-28,martes,"Fruta y verdura","Ensalada César","Bol 210 g",25
2023-03-28,martes,"Fruta y verdura","Ensalada California","Bol 192 g",21
2023-03-28,martes,"Fruta y verdura","Wraps Texas","Bol 300 g",16
2023-03-28,martes,"Fruta y verdura","Ensalada de la casa","Bol 400 g",27
2023-03-28,martes,"Fruta y verdura","Ensalada mil islas","Bol 330 g",23
2023-03-28,martes,"Fruta y verdura","Ensalada ensatún","Bol 250 g",8
2023-03-28,martes,"Fruta y verdura","Ensalada jamón","Bol 215 g",27
2023-03-28,martes,"Fruta y verdura","Ensalada de pasta","Bol 250 g",12
2023-03-28,martes,"Fruta y verdura","Ensalada queso de cabra","Bol 135 g",0
2023-03-28,martes,"Fruta y verdura","Ensalada de pasta Listo para Comer","Bol 340 g",10
2023-03-28,martes,"Fruta y verdura",Patata,"Pieza 180 g aprox.",5
2023-03-28,martes,"Fruta y verdura",Patatas,"Malla 3 kg",28
2023-03-28,martes,"Fruta y verdura","Patatas rojas","Malla 2 kg",5
2023-03-28,martes,"Fruta y verdura",Patatas,"Malla 5 kg",10
2023-03-28,martes,"Fruta y verdura","Patatas guarnición","Malla 1 kg",23
2023-03-28,martes,"Fruta y verdura",Batata,"Pieza 360 g aprox.",30
2023-03-28,martes,"Fruta y verdura","Patatas especial para freir","Malla 2 kg",26
2023-03-28,martes,"Fruta y verdura","Cebollas tiernas","Manojo 3 ud.",21
2023-03-28,martes,"Fruta y verdura",Cebollas,"Malla 2 kg",6
2023-03-28,martes,"Fruta y verdura",Cebollas,"Malla 1 kg",23
2023-03-28,martes,"Fruta y verdura","Ajos morados","Malla 250 g",2
2023-03-28,martes,"Fruta y verdura","Cebollas dulces","Malla 1 kg",21
2023-03-28,martes,"Fruta y verdura","Ajos morados","Malla 400 g",12
2023-03-28,martes,"Fruta y verdura","Cebollas rojas","Malla 500 g",3
2023-03-28,martes,"Fruta y verdura",Yuca,"Pieza 590 g aprox.",5
2023-03-28,martes,"Fruta y verdura","Ajo negro dientes pelados","Tarrina 85 g",21
2023-03-28,martes,"Fruta y verdura","Picada de ajo y Perejil","Bandeja 100 g",30
2023-03-28,martes,"Fruta y verdura","Tomate ensalada","Pieza 260 g aprox.",27
2023-03-28,martes,"Fruta y verdura","Tomate canario","Pieza 170 g aprox.",22
2023-03-28,martes,"Fruta y verdura","Tomate pera","Pieza 150 g aprox.",22
2023-03-28,martes,"Fruta y verdura","Tomates pera","1 kg aprox.",3
2023-03-28,martes,"Fruta y verdura","Tomates cherry pera kumato","Bandeja 300 g",19
2023-03-28,martes,"Fruta y verdura","Tomates cherry","Bandeja 500 g",22
2023-03-28,martes,"Fruta y verdura","Tomates cherry en rama Dulcita","Bandeja 200 g",25
2023-03-28,martes,"Fruta y verdura","Tomates kumato negro","1 kg aprox.",0
2023-03-28,martes,"Fruta y verdura",Tomates,"Malla 2 kg",5
2023-03-28,martes,"Fruta y verdura","Tomate kumato negro","Pieza 170 g aprox.",9
2023-03-28,martes,"Fruta y verdura","Tomate rallado","Tarrina 290 g",17
2023-03-28,martes,"Fruta y verdura","Rama de Tomates","810 g aprox.",8
2023-03-28,martes,"Fruta y verdura","Tomate rosa","Pieza 400 g aprox.",26
2023-03-28,martes,"Fruta y verdura","Tomate ensalada","1 kg aprox.",20
2023-03-28,martes,"Fruta y verdura",Zanahorias,"Paquete 1 kg",18
2023-03-28,martes,"Fruta y verdura",Pepino,"Pieza 230 g aprox.",30
2023-03-28,martes,"Fruta y verdura","Pepino holandés","Pieza 425 g aprox.",30
2023-03-28,martes,"Fruta y verdura",Zanahorias,"Paquete 500 g",26
2023-03-28,martes,"Fruta y verdura",Pepinos,"Malla 1,25 kg",1
2023-03-28,martes,"Fruta y verdura","Palitos de zanahoria","Tarrina 180 g",14
2023-03-28,martes,"Fruta y verdura","Zanahoria rallada base para ensalada","Paquete 150 g",21
2023-03-28,martes,"Fruta y verdura","Pimiento rojo","Pieza 360 g aprox.",1
2023-03-28,martes,"Fruta y verdura","Calabacín verde","Pieza 370 g aprox.",18
2023-03-28,martes,"Fruta y verdura","Pimiento verde freír","Pieza 80 g aprox.",26
2023-03-28,martes,"Fruta y verdura","Calabacín blanco","Pieza 350 g aprox.",2
2023-03-28,martes,"Fruta y verdura","Pimiento verde","Pieza 250 g aprox.",22
2023-03-28,martes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde","600 g",24
2023-03-28,martes,"Fruta y verdura","Pimientos semipicantes","Paquete 250 g",26
2023-03-28,martes,"Fruta y verdura","Pimientos rojos picantes","Bandeja 100 g",18
2023-03-28,martes,"Fruta y verdura",Coliflor,"Pieza 1,09 kg aprox.",2
2023-03-28,martes,"Fruta y verdura","Repollo liso","Pieza 1,14 kg aprox.",13
2023-03-28,martes,"Fruta y verdura","Medio repollo liso","1/2 Pieza 690 g aprox.",25
2023-03-28,martes,"Fruta y verdura","Repollo rizado","Pieza 990 g aprox.",4
2023-03-28,martes,"Fruta y verdura","Medio repollo rizado","1/2 Pieza 550 g aprox.",17
2023-03-28,martes,"Fruta y verdura","Col lombarda","Pieza 1,64 kg aprox.",27
2023-03-28,martes,"Fruta y verdura","Media col lombarda","1/2 Pieza 840 g aprox.",5
2023-03-28,martes,"Fruta y verdura","Champiñón pequeño","Bandeja 300 g aprox.",11
2023-03-28,martes,"Fruta y verdura","Champiñón laminado limpio","Bandeja 320 g aprox.",2
2023-03-28,martes,"Fruta y verdura",Seta,"Bandeja 250 g aprox.",5
2023-03-28,martes,"Fruta y verdura","Champiñón grande","Bandeja 430 g aprox.",7
2023-03-28,martes,"Fruta y verdura","Seta laminada","Bandeja 250 g aprox.",9
2023-03-28,martes,"Fruta y verdura","Champiñón Portobello","Bandeja 300 g aprox.",13
2023-03-28,martes,"Fruta y verdura","Setas al plato con perejil","Bandeja 200 g",21
2023-03-28,martes,"Fruta y verdura","Salteado de setas laminadas","Bandeja 250 g aprox.",2
2023-03-28,martes,"Fruta y verdura","Seta shiitake","Bandeja 300 g aprox.",30
2023-03-28,martes,"Fruta y verdura","Perejil troceado","Paquete 40 g",15
2023-03-28,martes,"Fruta y verdura",Jengibre,"200 g aprox.",2
2023-03-28,martes,"Fruta y verdura",Cilantro,"Bandeja 20 g",13
2023-03-28,martes,"Fruta y verdura",Albahaca,"Bandeja 20 g",24
2023-03-28,martes,"Fruta y verdura",Hierbabuena,"Paquete 70 g",10
2023-03-28,martes,"Fruta y verdura",Cebollino,"Bandeja 20 g",20
2023-03-28,martes,"Fruta y verdura","Espinacas cortadas","Paquete 300 g",13
2023-03-28,martes,"Fruta y verdura",Brócoli,"Pieza 470 g aprox.",30
2023-03-28,martes,"Fruta y verdura",Berenjena,"Pieza 350 g aprox.",14
2023-03-28,martes,"Fruta y verdura","Judía verde plana","Bandeja 750 g",25
2023-03-28,martes,"Fruta y verdura","Judía verde plana","Bandeja 350 g",17
2023-03-28,martes,"Fruta y verdura","Acelgas cortadas","Paquete 300 g",14
2023-03-28,martes,"Fruta y verdura",Puerros,"Paquete 900 g aprox.",24
2023-03-28,martes,"Fruta y verdura","Judía verde redonda","Bandeja 500 g",23
2023-03-28,martes,"Fruta y verdura","Calabaza cacahuete cortada a trozos","Bandeja 450 g aprox.",12
2023-03-28,martes,"Fruta y verdura","Apio verde","Paquete 660 g aprox.",30
2023-03-28,martes,"Fruta y verdura","Preparado de verdura para cocido","Bandeja 900 g aprox.",25
2023-03-28,martes,"Fruta y verdura","Espárrago verde fino","Paquete 250 g",7
2023-03-28,martes,"Fruta y verdura",Rabanitos,"Paquete 250 g",11
2023-03-28,martes,"Fruta y verdura","Remolacha cocida y pelada","Paquete 450 g",24
2023-03-28,martes,"Fruta y verdura","Maíz dulce en mazorca cocido","Paquete 2 ud. (450 g)",13
2023-03-28,martes,"Fruta y verdura",Bimi,"Bandeja 200 g",17
2023-03-28,martes,"Fruta y verdura","Espárrago verde grueso","Paquete 300 g",2
2023-03-28,martes,"Fruta y verdura","Maíz dulce en mazorca","Bandeja 2 ud.",25
2023-03-28,martes,"Fruta y verdura","3 Vegetales para micro","Paquete 300 g",24
2023-03-28,martes,"Fruta y verdura","Floretas de brócoli para micro","Paquete 230 g",27
2023-03-28,martes,"Fruta y verdura","Mix de verduras paisana para micro","Paquete 300 g",4
2023-03-28,martes,"Fruta y verdura","Sopa juliana para micro","Paquete 400 g",27
2023-03-28,martes,"Fruta y verdura","Patata para micro","Paquete 400 g",22
2023-03-28,martes,"Fruta y verdura","Batata para micro","Paquete 400 g",18
2023-03-28,martes,"Fruta y verdura","Mix de verduras jardinera para micro","Paquete 400 g",14
2023-03-29,miércoles,"Fruta y verdura","Plátano de Canarias","Pieza 160 g aprox.",32
2023-03-29,miércoles,"Fruta y verdura",Banana,"Pieza 170 g aprox.",11
2023-03-29,miércoles,"Fruta y verdura","Plátano macho","Pieza 340 g aprox.",4
2023-03-29,miércoles,"Fruta y verdura","Uva blanca sin semillas","Bandeja 500 g aprox.",1
2023-03-29,miércoles,"Fruta y verdura","Uva roja sin semillas","Bandeja 500 g aprox.",30
2023-03-29,miércoles,"Fruta y verdura","Manzana Golden","Pieza 190 g aprox.",28
2023-03-29,miércoles,"Fruta y verdura","Manzanas Golden","Bolsa 1,5 kg aprox.",31
2023-03-29,miércoles,"Fruta y verdura","Pera Conferencia","Pieza 140 g aprox.",20
2023-03-29,miércoles,"Fruta y verdura","Peras Conferencia","1,5 kg aprox.",27
2023-03-29,miércoles,"Fruta y verdura","Pera Ercolina","Pieza 90 g aprox.",3
2023-03-29,miércoles,"Fruta y verdura","Manzana Granny Smith","Pieza 230 g aprox.",21
2023-03-29,miércoles,"Fruta y verdura","Manzana Story","Pieza 170 g aprox.",8
2023-03-29,miércoles,"Fruta y verdura","Manzana Crimson Snow","Pieza 200 g aprox.",16
2023-03-29,miércoles,"Fruta y verdura","Manzanas Crimson Snow","Bolsa 1,5 kg aprox.",20
2023-03-29,miércoles,"Fruta y verdura","1/4 Sandía baja en semillas","1/4 Pieza 1,5 kg aprox.",31
2023-03-29,miércoles,"Fruta y verdura","Media sandía baja en semillas","1/2 Pieza 2,66 kg aprox.",31
2023-03-29,miércoles,"Fruta y verdura","Sandía baja en semillas","Pieza 5,66 kg aprox.",7
2023-03-29,miércoles,"Fruta y verdura","Medio melón piel de sapo","1/2 Pieza 1,57 kg aprox.",7
2023-03-29,miércoles,"Fruta y verdura","Melón piel de sapo","Pieza 3,23 kg aprox.",31
2023-03-29,miércoles,"Fruta y verdura",Limones,"Malla 1 kg",17
2023-03-29,miércoles,"Fruta y verdura",Limón,"Pieza 200 g aprox.",35
2023-03-29,miércoles,"Fruta y verdura","Naranja para mesa","Pieza 390 g aprox.",27
2023-03-29,miércoles,"Fruta y verdura",Naranjas,"Malla 3 kg",24
2023-03-29,miércoles,"Fruta y verdura",Naranjas,"Malla 5 kg",20
2023-03-29,miércoles,"Fruta y verdura",Pomelo,"Pieza 360 g aprox.",12
2023-03-29,miércoles,"Fruta y verdura",Limas,"400 g aprox.",26
2023-03-29,miércoles,"Fruta y verdura","Kiwis amarillos","500 g aprox.",0
2023-03-29,miércoles,"Fruta y verdura","Kiwi verde","Pieza 110 g aprox.",6
2023-03-29,miércoles,"Fruta y verdura","Kiwis verdes","1 kg aprox.",7
2023-03-29,miércoles,"Fruta y verdura",Aguacate,"Pieza 180 g aprox.",22
2023-03-29,miércoles,"Fruta y verdura",Aguacates,"550 g aprox.",2
2023-03-29,miércoles,"Fruta y verdura",Piña,"Pieza 1,83 kg aprox.",17
2023-03-29,miércoles,"Fruta y verdura","Media piña","1/2 Pieza 890 g aprox.",25
2023-03-29,miércoles,"Fruta y verdura","Guacamole Hacendado","Tarrina 500 g",8
2023-03-29,miércoles,"Fruta y verdura","Guacamole Hacendado","Tarrina 200 g",32
2023-03-29,miércoles,"Fruta y verdura",Mango,"Pieza 440 g aprox.",6
2023-03-29,miércoles,"Fruta y verdura","Piña natural a rodajas","Bote 500 g aprox.",35
2023-03-29,miércoles,"Fruta y verdura",Papaya,"Pieza 1,32 kg aprox.",34
2023-03-29,miércoles,"Fruta y verdura","Media papaya","1/2 Pieza 680 g aprox.",9
2023-03-29,miércoles,"Fruta y verdura",Albaricoque,"750 g aprox.",1
2023-03-29,miércoles,"Fruta y verdura",Cereza,"Bandeja 500 g aprox.",14
2023-03-29,miércoles,"Fruta y verdura",Cereza,"Bandeja 1 kg aprox.",12
2023-03-29,miércoles,"Fruta y verdura",Fresas,"Bandeja 500 g aprox.",2
2023-03-29,miércoles,"Fruta y verdura","Ciruela roja","Pieza 90 g aprox.",5
2023-03-29,miércoles,"Fruta y verdura",Frambuesas,"Bandeja 170 g",35
2023-03-29,miércoles,"Fruta y verdura",Moras,"Bandeja 125 g",2
2023-03-29,miércoles,"Fruta y verdura",Arándanos,"Vaso 225 g",13
2023-03-29,miércoles,"Fruta y verdura",Paraguayo,"Pieza 130 g aprox.",8
2023-03-29,miércoles,"Fruta y verdura","Nectarina pulpa blanca","Pieza 170 g aprox.",10
2023-03-29,miércoles,"Fruta y verdura","Lechuga iceberg","Pieza 1 ud.",14
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla 4 estaciones","Paquete 250 g",0
2023-03-29,miércoles,"Fruta y verdura","Lechugas corazón romana","Paquete 2 ud.",18
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos","Paquete 100 g",2
2023-03-29,miércoles,"Fruta y verdura","Canónigos base para ensalada","Paquete 125 g",18
2023-03-29,miércoles,"Fruta y verdura","Lechuga iceberg base para ensalada","Paquete 250 g",24
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla gourmet","Paquete 175 g",31
2023-03-29,miércoles,"Fruta y verdura","Cogollos de lechuga","Paquete 3 ud.",24
2023-03-29,miércoles,"Fruta y verdura","Lechuga corazón romana","Paquete 1 ud.",33
2023-03-29,miércoles,"Fruta y verdura",Endibias,"Bandeja 450 g",22
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi","Paquete 175 g",23
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla gourmet maxi","Paquete 300 g",28
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla tierna","Paquete 150 g",2
2023-03-29,miércoles,"Fruta y verdura","Rúcula base para ensalada","Paquete 50 g",7
2023-03-29,miércoles,"Fruta y verdura","Cogollos corazón de lechuga","Paquete 6 ud.",4
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla primavera","Paquete 200 g",19
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula","Paquete 100 g",24
2023-03-29,miércoles,"Fruta y verdura","Ensalada mezcla fresca","Paquete 200 g",15
2023-03-29,miércoles,"Fruta y verdura","Lechuga hoja roble","Paquete 1 ud.",16
2023-03-29,miércoles,"Fruta y verdura","Escarola rizada base para ensalada","Paquete 150 g",32
2023-03-29,miércoles,"Fruta y verdura","Escarola rizada","Paquete 1 ud.",3
2023-03-29,miércoles,"Fruta y verdura","Espinaca baby base para ensalada","Paquete 100 g",34
2023-03-29,miércoles,"Fruta y verdura","Lechuga romana cortada","Paquete 200 g",0
2023-03-29,miércoles,"Fruta y verdura","Ensalada César","Bol 210 g",29
2023-03-29,miércoles,"Fruta y verdura","Ensalada California","Bol 192 g",0
2023-03-29,miércoles,"Fruta y verdura","Wraps Texas","Bol 300 g",7
2023-03-29,miércoles,"Fruta y verdura","Ensalada de la casa","Bol 400 g",31
2023-03-29,miércoles,"Fruta y verdura","Ensalada mil islas","Bol 330 g",1
2023-03-29,miércoles,"Fruta y verdura","Ensalada ensatún","Bol 250 g",16
2023-03-29,miércoles,"Fruta y verdura","Ensalada jamón","Bol 215 g",10
2023-03-29,miércoles,"Fruta y verdura","Ensalada de pasta","Bol 250 g",14
2023-03-29,miércoles,"Fruta y verdura","Ensalada queso de cabra","Bol 135 g",8
2023-03-29,miércoles,"Fruta y verdura","Ensalada de pasta Listo para Comer","Bol 340 g",18
2023-03-29,miércoles,"Fruta y verdura",Patata,"Pieza 180 g aprox.",12
2023-03-29,miércoles,"Fruta y verdura",Patatas,"Malla 3 kg",34
2023-03-29,miércoles,"Fruta y verdura","Patatas rojas","Malla 2 kg",33
2023-03-29,miércoles,"Fruta y verdura",Patatas,"Malla 5 kg",25
2023-03-29,miércoles,"Fruta y verdura","Patatas guarnición","Malla 1 kg",6
2023-03-29,miércoles,"Fruta y verdura",Batata,"Pieza 360 g aprox.",22
2023-03-29,miércoles,"Fruta y verdura","Patatas especial para freir","Malla 2 kg",26
2023-03-29,miércoles,"Fruta y verdura","Cebollas tiernas","Manojo 3 ud.",0
2023-03-29,miércoles,"Fruta y verdura",Cebollas,"Malla 2 kg",0
2023-03-29,miércoles,"Fruta y verdura",Cebollas,"Malla 1 kg",1
2023-03-29,miércoles,"Fruta y verdura","Ajos morados","Malla 250 g",19
2023-03-29,miércoles,"Fruta y verdura","Cebollas dulces","Malla 1 kg",12
2023-03-29,miércoles,"Fruta y verdura","Ajos morados","Malla 400 g",25
2023-03-29,miércoles,"Fruta y verdura","Cebollas rojas","Malla 500 g",25
2023-03-29,miércoles,"Fruta y verdura",Yuca,"Pieza 590 g aprox.",18
2023-03-29,miércoles,"Fruta y verdura","Ajo negro dientes pelados","Tarrina 85 g",23
2023-03-29,miércoles,"Fruta y verdura","Picada de ajo y Perejil","Bandeja 100 g",17
2023-03-29,miércoles,"Fruta y verdura","Tomate ensalada","Pieza 260 g aprox.",26
2023-03-29,miércoles,"Fruta y verdura","Tomate canario","Pieza 170 g aprox.",16
2023-03-29,miércoles,"Fruta y verdura","Tomate pera","Pieza 150 g aprox.",24
2023-03-29,miércoles,"Fruta y verdura","Tomates pera","1 kg aprox.",10
2023-03-29,miércoles,"Fruta y verdura","Tomates cherry pera kumato","Bandeja 300 g",22
2023-03-29,miércoles,"Fruta y verdura","Tomates cherry","Bandeja 500 g",33
2023-03-29,miércoles,"Fruta y verdura","Tomates cherry en rama Dulcita","Bandeja 200 g",18
2023-03-29,miércoles,"Fruta y verdura","Tomates kumato negro","1 kg aprox.",4
2023-03-29,miércoles,"Fruta y verdura",Tomates,"Malla 2 kg",3
2023-03-29,miércoles,"Fruta y verdura","Tomate kumato negro","Pieza 170 g aprox.",26
2023-03-29,miércoles,"Fruta y verdura","Tomate rallado","Tarrina 290 g",1
2023-03-29,miércoles,"Fruta y verdura","Rama de Tomates","810 g aprox.",30
2023-03-29,miércoles,"Fruta y verdura","Tomate rosa","Pieza 400 g aprox.",11
2023-03-29,miércoles,"Fruta y verdura","Tomate ensalada","1 kg aprox.",23
2023-03-29,miércoles,"Fruta y verdura",Zanahorias,"Paquete 1 kg",18
2023-03-29,miércoles,"Fruta y verdura",Pepino,"Pieza 230 g aprox.",7
2023-03-29,miércoles,"Fruta y verdura","Pepino holandés","Pieza 425 g aprox.",28
2023-03-29,miércoles,"Fruta y verdura",Zanahorias,"Paquete 500 g",18
2023-03-29,miércoles,"Fruta y verdura",Pepinos,"Malla 1,25 kg",2
2023-03-29,miércoles,"Fruta y verdura","Palitos de zanahoria","Tarrina 180 g",6
2023-03-29,miércoles,"Fruta y verdura","Zanahoria rallada base para ensalada","Paquete 150 g",16
2023-03-29,miércoles,"Fruta y verdura","Pimiento rojo","Pieza 360 g aprox.",32
2023-03-29,miércoles,"Fruta y verdura","Calabacín verde","Pieza 370 g aprox.",31
2023-03-29,miércoles,"Fruta y verdura","Pimiento verde freír","Pieza 80 g aprox.",12
2023-03-29,miércoles,"Fruta y verdura","Calabacín blanco","Pieza 350 g aprox.",9
2023-03-29,miércoles,"Fruta y verdura","Pimiento verde","Pieza 250 g aprox.",32
2023-03-29,miércoles,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde","600 g",10
2023-03-29,miércoles,"Fruta y verdura","Pimientos semipicantes","Paquete 250 g",2
2023-03-29,miércoles,"Fruta y verdura","Pimientos rojos picantes","Bandeja 100 g",17
2023-03-29,miércoles,"Fruta y verdura",Coliflor,"Pieza 1,09 kg aprox.",18
2023-03-29,miércoles,"Fruta y verdura","Repollo liso","Pieza 1,14 kg aprox.",23
2023-03-29,miércoles,"Fruta y verdura","Medio repollo liso","1/2 Pieza 690 g aprox.",32
2023-03-29,miércoles,"Fruta y verdura","Repollo rizado","Pieza 990 g aprox.",34
2023-03-29,miércoles,"Fruta y verdura","Medio repollo rizado","1/2 Pieza 550 g aprox.",4
2023-03-29,miércoles,"Fruta y verdura","Col lombarda","Pieza 1,64 kg aprox.",28
2023-03-29,miércoles,"Fruta y verdura","Media col lombarda","1/2 Pieza 840 g aprox.",2
2023-03-29,miércoles,"Fruta y verdura","Champiñón pequeño","Bandeja 300 g aprox.",28
2023-03-29,miércoles,"Fruta y verdura","Champiñón laminado limpio","Bandeja 320 g aprox.",15
